Location,MinTemp,MaxTemp,Rainfall,Humidity,Pressure,Month
Ogdenville,9.8,16.2,0,68,1014.9,6
Ogdenville,4.7,16,0,65,1021.2,6
Ogdenville,7.4,16.6,0,82,1022,6
Ogdenville,4.1,17.5,0,68,1026.4,6
Ogdenville,5.3,19.1,0,64,1021.6,6
Ogdenville,6.7,15.8,0,46,1008.4,6
Ogdenville,4.6,14.1,0.4,75,1013.8,6
Ogdenville,4.5,12.9,0,88,1023.3,6
Ogdenville,4.3,15.1,0,68,1029.7,7
Ogdenville,3.9,15.7,0,67,1030.9,7
Ogdenville,1.1,21.3,0,90,1021.1,7
Ogdenville,5.2,19.9,0,50,1022.7,7
Ogdenville,4.6,15.2,0,67,1021.2,7
Ogdenville,3.7,12.9,0,61,1020.2,7
Ogdenville,2.4,16.2,0,76,1020.2,7
Ogdenville,4.1,17.6,0,61,1016.9,7
Ogdenville,4.8,16.8,0,25,1005.5,7
Ogdenville,5.4,13.3,0,63,1014.3,7
Ogdenville,2.1,16.2,0,70,1023.3,7
Ogdenville,3.4,16.7,0,49,1024.4,7
Ogdenville,0.6,14.3,0,77,1029.6,7
Ogdenville,2.1,13.6,0,60,1029.5,7
Ogdenville,6.8,17.7,0,54,1020.2,7
Ogdenville,7.6,15,0.8,81,1017.1,7
Ogdenville,4.7,16.1,0,60,1018.6,7
Ogdenville,4.3,13.5,0.2,76,1023.9,7
Ogdenville,-0.1,14.4,0,79,1027.8,7
Ogdenville,1.4,15.2,0,76,1027.8,7
Ogdenville,4.9,18.6,0,70,1024.3,7
Ogdenville,6.7,18.6,0,72,1024,7
Ogdenville,6.3,18.5,0,67,1023.3,7
Ogdenville,9.6,22.5,0,62,1018.3,7
Ogdenville,8.9,22.2,0.2,62,1021.6,7
Ogdenville,6.9,16.7,0,77.5,1021.1,7
Ogdenville,6.9,18.9,0,77.5,1021.1,7
Ogdenville,5.2,20.6,0,45,1023.9,7
Ogdenville,6.7,22.9,0,27,1022.4,7
Ogdenville,8.1,23.1,0,37,1023.1,7
Ogdenville,8.6,23.9,0,31,1017.4,7
Ogdenville,8.5,14.7,0,50,1015.4,8
Ogdenville,7.5,13.7,0,71.4,1019.6,8
Ogdenville,-0.8,16.4,0,63,1019.6,8
Ogdenville,4.6,19.3,0,64,1031.2,8
Ogdenville,7.4,20.1,0,67,1032.9,8
Ogdenville,5.3,19.9,0,46,1034.1,8
Ogdenville,4.3,18.6,0,49,1031.8,8
Ogdenville,2.9,18.5,0,53,1031.6,8
Ogdenville,5,20.3,0,52,1030.6,8
Ogdenville,6.7,21.6,0,28,1026.1,8
Ogdenville,3,13.4,0,55,1028.1,8
Ogdenville,-0.2,15.2,0,51,1019.6,8
Ogdenville,5.8,17.4,0,61,1029.1,8
Ogdenville,7,20.1,0,56,1031.2,8
Ogdenville,9.9,20.6,0,50,1026.2,8
Ogdenville,11.5,13.1,3.8,95,1015.8,8
Ogdenville,7.2,12.7,27.4,97,1007.4,8
Ogdenville,7.3,14.3,1.8,93,1015.5,8
Ogdenville,7.4,16.6,0,83,1020.7,8
Ogdenville,6.9,18.8,0,63,1024.4,8
Ogdenville,5.5,18.5,0,68,1026.2,8
Ogdenville,8.2,20.2,0,64,1027.7,8
Ogdenville,8.9,21.8,0,67,1028.3,8
Ogdenville,8.9,22.2,0,71.4,1019.6,8
Ogdenville,5.7,18.1,0,71.4,1019.6,8
Ogdenville,7.3,18.9,0.4,71.4,1019.6,8
Ogdenville,6.6,20.4,0.6,66,1023.7,8
Ogdenville,6.9,19.5,0,50,1027.3,8
Ogdenville,6.4,21.4,0,56,1028.4,8
Ogdenville,7,21.9,0,46,1025.6,8
Ogdenville,7.2,23.1,0,55,1021.7,8
Ogdenville,10.5,25.4,0,37,1016.9,9
Ogdenville,9.8,15.6,1.4,77,1017.3,9
Ogdenville,3.3,16.5,0,61,1021.6,9
Ogdenville,4.3,17.5,0,46,1018.6,9
Ogdenville,7.7,19.8,0,38,1021.1,9
Ogdenville,7.2,20.1,0,49,1027.1,9
Ogdenville,10.7,22.4,0,47,1026,9
Ogdenville,8.5,23.9,0,48,1023.9,9
Ogdenville,14.1,27,0,55,1014.4,9
Ogdenville,10.5,20.3,1.4,59,1016.5,9
Ogdenville,7.4,23.6,0,33,1020.6,9
Ogdenville,8.7,21.9,0,39,1018,9
Ogdenville,6.4,23.5,0,40,1018,9
Ogdenville,7.6,26.2,0,29,1021.3,9
Ogdenville,10.4,27.8,0,33,1018,9
Ogdenville,11.3,20.9,0,55,1018,9
Ogdenville,7.9,21.3,0,42,1018,9
Ogdenville,5.5,19.3,0,39,1018,9
Ogdenville,7.8,17.8,0,64.9,1018,9
Ogdenville,5.5,21.5,0,30,1025.1,9
Ogdenville,7.6,24.2,0,38,1027.2,9
Ogdenville,9.9,23.6,0,37,1028.7,9
Ogdenville,11.2,25.9,0,33,1026.4,9
Ogdenville,16.2,23.2,0,52,1018.4,9
Ogdenville,12.6,21.5,13.6,92,1015.7,9
Ogdenville,8.5,21.3,0,68,1020.1,9
Ogdenville,8.1,24.3,0,46,1022.6,9
Ogdenville,11.9,27.8,0,36,1021.6,9
Ogdenville,14,31.9,0,22,1016.6,9
Ogdenville,17.2,32.4,0,17,1015.5,9
Ogdenville,11.3,20.1,0,31,1022.7,10
Ogdenville,7,23.6,0,30,1024,10
Ogdenville,9.9,26.8,0,37,1020.7,10
Ogdenville,11.1,30.8,0,22,1018.4,10
Ogdenville,15,34.1,0,31,1017.7,10
Ogdenville,18.2,34.8,0,28,1014.9,10
Ogdenville,17.3,25.3,0.4,50,1013,10
Ogdenville,9.1,24.8,0,38,1020.5,10
Ogdenville,10.4,28,0,37,1022.4,10
Ogdenville,12.3,30.9,0,23,1016.1,10
Ogdenville,16,33.5,0,34,1013.9,10
Ogdenville,20.1,34.9,0,34,1013,10
Ogdenville,17.7,24.1,0,44,1008.3,10
Ogdenville,8,15.3,0,40,1016.1,10
Ogdenville,5.7,21.6,0,53,1019.7,10
Ogdenville,8,23.7,0,27,1021,10
Ogdenville,8.3,25.2,0,30,1024.2,10
Ogdenville,11.5,28.1,0,40,1026.3,10
Ogdenville,15.3,32.6,0,22,1025.4,10
Ogdenville,18.7,34.9,0,22,1023.6,10
Ogdenville,17,35.2,0,46,1024.3,10
Ogdenville,17.8,35.2,0,40,1021.3,10
Ogdenville,19.7,36,0,27,1018.1,10
Ogdenville,21.3,38.5,0,17,1014.6,10
Ogdenville,21,39.9,0,12,1016,10
Ogdenville,20.2,38.3,0,16,1012.5,10
Ogdenville,22.6,32,0,16,1010.4,10
Ogdenville,11.1,26.6,0,29,1018,10
Ogdenville,13.7,29.9,0,34,1018.8,10
Ogdenville,16.5,34.4,0,21,1016,10
Ogdenville,20.7,36.7,0,12,1011.5,10
Ogdenville,20.1,30.9,0,52,1005,11
Ogdenville,10.6,23.7,0,27,1021.9,11
Ogdenville,10.8,28.6,0,26,1023.2,11
Ogdenville,14.2,32.2,0,22,1018.5,11
Ogdenville,17.4,32.4,0,20,1014.7,11
Ogdenville,13.1,29.8,0,20,1015.7,11
Ogdenville,16.6,33.2,0,12,1017.5,11
Ogdenville,18.5,36.3,0,20,1017.9,11
Ogdenville,20.4,38.5,0,28,1016.6,11
Ogdenville,18.2,32.5,0,20,1017.6,11
Ogdenville,16.4,33,0,21,1016.9,11
Ogdenville,18.7,35.1,0,37,1014.8,11
Ogdenville,19.8,38.3,0,9,1013.5,11
Ogdenville,25,43.4,0,21,1010.4,11
Ogdenville,28.1,37,0,26,1008.8,11
Ogdenville,17,24.3,2.8,62,1011.1,11
Ogdenville,11.1,28,0,38,1016.7,11
Ogdenville,14.4,29.9,0,27,1018.4,11
Ogdenville,17,33.9,0,17,1018.1,11
Ogdenville,19.6,37.9,0,15,1012.1,11
Ogdenville,20.3,35.3,0,33,1010.6,11
Ogdenville,21.7,40.3,0,19,1011.6,11
Ogdenville,27.4,45.2,0,11,1010,11
Ogdenville,27.8,35.3,0,28,1010.8,11
Ogdenville,16.8,28.6,0,54,1017.9,11
Ogdenville,13.7,30.9,0,23,1018.5,11
Ogdenville,15.9,32.2,0,26,1018.6,11
Ogdenville,19.1,34.1,0,44,1017.1,11
Ogdenville,23.8,36.6,0,41,1013.5,11
Ogdenville,19.4,34.5,0.4,45,1011,11
Ogdenville,20.1,35.3,0.2,54,1008.9,12
Ogdenville,22.3,38.7,0.2,41,1009.7,12
Ogdenville,22.8,34.1,3.6,43,1010.4,12
Ogdenville,19.8,32.1,5.8,74,1011.1,12
Ogdenville,17.5,33.7,0,64,1007.6,12
Ogdenville,18.1,30.9,17.2,64,1003.8,12
Ogdenville,16.7,32.6,0,50,1004.2,12
Ogdenville,18.2,34.8,0,28,1007.7,12
Ogdenville,21.6,38.9,0,21,1011,12
Ogdenville,24.3,41.1,0,38,1008.6,12
Ogdenville,24.4,30,0,35,1008.5,12
Ogdenville,18,30,0.4,41,1013.7,12
Ogdenville,16.7,30.5,0,37,1013.6,12
Ogdenville,18.9,34.1,0,37,1010.7,12
Ogdenville,21.3,39.1,0,19,1007.8,12
Ogdenville,28.5,38.4,0,13,1001.3,12
Ogdenville,19.4,33.7,0,25,1006.3,12
Ogdenville,19,33.8,0,20,1007.7,12
Ogdenville,18.5,30.5,0,29,1014.3,12
Ogdenville,15.5,32.6,0,19,1016.3,12
Ogdenville,19.7,37.1,0,30,1013.4,12
Ogdenville,26.6,38.1,0,35,1010.4,12
Ogdenville,21,36.4,0.4,74,1009.7,12
Ogdenville,20,37,0.2,59,1010.7,12
Ogdenville,23.1,29.7,0,61,1008.8,12
Ogdenville,16.2,27.8,5.6,48,1013.2,12
Ogdenville,18,30.7,0,26,1015.8,12
Ogdenville,19.4,30.4,0.6,58,1014.9,12
Ogdenville,19.8,36.8,0,52,1008.8,12
Ogdenville,19.2,31.3,0,26,1012,12
Ogdenville,17.3,34.2,0,29,1013.3,12
Ogdenville,19.8,38.4,0,35,1011.3,1
Ogdenville,24,39.7,0,25,1012.3,1
Ogdenville,21.6,36.9,0,44,1016,1
Ogdenville,26.3,37.1,0,41,1013.5,1
Ogdenville,20.9,28.1,1,76,1014.2,1
Ogdenville,21.1,35.6,0,59,1016.3,1
Ogdenville,23.6,36.3,0,40,1015.5,1
Ogdenville,24,38.1,0.2,26,1012.1,1
Ogdenville,23.4,37.5,0,27,1007.1,1
Ogdenville,23.9,25.3,0.2,70,1007.1,1
Ogdenville,20.4,25.2,39,96,1008.7,1
Ogdenville,20.4,24.7,15.2,92,1008.7,1
Ogdenville,21.1,29.5,1,82,1004.2,1
Ogdenville,19.3,22.4,2.4,75,1005.2,1
Ogdenville,15.9,28.1,0,72,1008.4,1
Ogdenville,15,30.4,0,43,1011,1
Ogdenville,18.7,32.5,0,32,1010.8,1
Ogdenville,17.2,32,0,32,1012.8,1
Ogdenville,16.5,31.6,0,33,1010.6,1
Ogdenville,19.2,33.1,0,57,1006.1,1
Ogdenville,23.3,31.9,0,54,1004.7,1
Ogdenville,22,33.6,0,61,1009.5,1
Ogdenville,23.3,35.6,0,43,1007.3,1
Ogdenville,24.2,36.3,0,53,1005.8,1
Ogdenville,20.3,32.7,1.8,42,1006.3,1
Ogdenville,17.1,30.2,0,23,1010.7,1
Ogdenville,16,31.7,0,36,1008.5,1
Ogdenville,18,30.9,0,63,1008.6,1
Ogdenville,16.6,30.5,0.6,53,1012,1
Ogdenville,17,30.5,0,31,1009.7,1
Ogdenville,14,29.8,0,28,1009.4,1
Ogdenville,15.9,30.9,0,32,1008.7,2
Ogdenville,16.1,30.8,0,40,1010.7,2
Ogdenville,18.8,31.3,8.2,56,1016.8,2
Ogdenville,18.3,33.5,0,22,1012.9,2
Ogdenville,20.5,34,0,40,1016.4,2
Ogdenville,21,33.6,0,47,1022.6,2
Ogdenville,20.5,35.1,0,40,1021.3,2
Ogdenville,22.6,39.5,0,27,1018.9,2
Ogdenville,24.3,40.3,0,24,1017.1,2
Ogdenville,25.5,37.8,0,29,1017.3,2
Ogdenville,26.1,36.1,0,42,1018.6,2
Ogdenville,23.1,35.1,0,54,1018.8,2
Ogdenville,20.9,35.6,0,56,1018.7,2
Ogdenville,22.3,36.6,0,48,1019.1,2
Ogdenville,20.6,39.3,0.2,47,1014.6,2
Ogdenville,24,39.3,0,38,1012.5,2
Ogdenville,22.4,34.3,0.2,40,1013.1,2
Ogdenville,20.7,31.5,6.2,65,1014.8,2
Ogdenville,21.9,32.3,0,47,1015.5,2
Ogdenville,22,31.5,0.4,65,1013.4,2
Ogdenville,21.3,34.5,1.8,66,1011.8,2
Ogdenville,22.5,36.2,0,56,1012,2
Ogdenville,24.5,37.9,0,52,1012,2
Ogdenville,24.6,37.9,0,47,1011.2,2
Ogdenville,22.6,36.2,0,54,1010.9,2
Ogdenville,18.3,34,0,61,1007.5,2
Ogdenville,18.7,35.1,0,38,1008.3,2
Ogdenville,23.4,37.4,0,40,1006.7,2
Ogdenville,24.2,34.9,0,44,1006.4,3
Ogdenville,17.2,37.2,0,46,1011.9,3
Ogdenville,22.4,37.9,0,47,1011.8,3
Ogdenville,21,35.1,0,19,1013.6,3
Ogdenville,17.9,26.5,0,48,1014.5,3
Ogdenville,11.5,27,0,22,1013.6,3
Ogdenville,13.8,30.2,0,39,1011.7,3
Ogdenville,18.5,33.2,0,41,1011.8,3
Ogdenville,18.2,34.5,0,29,1012,3
Ogdenville,20.2,36,0,26,1013.9,3
Ogdenville,21.9,35.2,0,56,1014.1,3
Ogdenville,19.1,34.4,0,56,1014.7,3
Ogdenville,16.8,30.7,0,31,1016.3,3
Ogdenville,17.6,32.3,0,55,1016.4,3
Ogdenville,16.6,31.9,0,22,1010.5,3
Ogdenville,17.3,31.9,0,51,1013.3,3
Ogdenville,19.9,29.1,0,34,1010.9,3
Ogdenville,21.4,33.9,0,33,1005.9,3
Ogdenville,19,37.9,0,40,1011.4,3
Ogdenville,23.3,30.7,0,38,1014.1,3
Ogdenville,14.1,31.8,0,35,1018.5,3
Ogdenville,16.9,32.9,0,56,1017.6,3
Ogdenville,21.3,35.5,0,51,1014,3
Ogdenville,20.8,28.2,0,39,1012.3,3
Ogdenville,10,24.2,0,43,1017.8,3
Ogdenville,10.5,23.4,0,33,1020.8,3
Ogdenville,8.8,23.4,0,40,1024.9,3
Ogdenville,10.9,26.4,0,40,1023.7,3
Ogdenville,12.8,29.2,0,24,1021.7,3
Ogdenville,15.2,30.9,0,41,1022.5,3
Ogdenville,16.1,29.8,0,35,1022.3,3
Ogdenville,17,30.9,0,57,1020.7,4
Ogdenville,20.6,30.2,0,48,1018.1,4
Ogdenville,18.8,26.5,0.8,49,1018.6,4
Ogdenville,17.4,27.4,0,79,1016.7,4
Ogdenville,13.8,27.5,1.4,75,1012.3,4
Ogdenville,15.5,26.7,4.4,93,1007.3,4
Ogdenville,10.2,16.7,0,66,1012.7,4
Ogdenville,10.3,21,0.2,60,1021.7,4
Ogdenville,8.5,23.8,0,57,1023.5,4
Ogdenville,10.5,24.4,0,53,1022.1,4
Ogdenville,12.9,26.9,0,52,1020.6,4
Ogdenville,13.7,26.5,0,43,1019.2,4
Ogdenville,14,27.8,0,43,1020.4,4
Ogdenville,19.1,31.9,0,38,1019.2,4
Ogdenville,20.5,29.6,0,37,1020.9,4
Ogdenville,17.4,33.8,0,48,1023.4,4
Ogdenville,19.7,32.6,0.6,51,1021.5,4
Ogdenville,20.6,22.2,0,66,1016.4,4
Ogdenville,12,17.4,2.6,85,1022.9,4
Ogdenville,5.2,13.4,0,63,1027.6,4
Ogdenville,8.8,18.4,8.8,67,1024.7,4
Ogdenville,8.2,21.8,0,54,1020.4,4
Ogdenville,10.1,23.6,0,57,1015.1,4
Ogdenville,12.7,23.6,0,64,1010.5,4
Ogdenville,11.2,19.6,0,60,1009.2,4
Ogdenville,7.3,17.9,1,89,1017.9,4
Ogdenville,6.5,17.5,0,57,1023.4,4
Ogdenville,6.3,18.3,0,55,1025.9,4
Ogdenville,5.5,22.1,0,60,1025.8,4
Ogdenville,13,19,0,69,1024.9,4
Ogdenville,12.6,23.3,0,72,1023.6,5
Ogdenville,10.5,26,0,60,1018.8,5
Ogdenville,11.6,24.8,0,55,1017.8,5
Ogdenville,10.1,25.5,0,43,1017,5
Ogdenville,11.2,27,0,38,1011.2,5
Ogdenville,7.4,18.3,0,46,1020.3,5
Ogdenville,6.8,18.3,0,57,1023.8,5
Ogdenville,5.2,17.8,0,61,1024.4,5
Ogdenville,4,18.8,0,55,1022.4,5
Ogdenville,7.4,20.5,0,43,1018,5
Ogdenville,10.2,19.5,0,69,1019.4,5
Ogdenville,11.2,21,0,59,1020.3,5
Ogdenville,9.4,13.7,0,54,1023.2,5
Ogdenville,3,16.2,0,63,1032.3,5
Ogdenville,4.7,19.5,0,65,1032.7,5
Ogdenville,8.2,22,0,54,1033,5
Ogdenville,9,23.1,0,63,1032.3,5
Ogdenville,11.4,24.1,0,55,1027.9,5
Ogdenville,14.5,22.5,5.4,86,1017.5,5
Ogdenville,12.9,20.2,7.6,73,1016.7,5
Ogdenville,8.6,15.4,0.2,89,1019.8,5
Ogdenville,8.1,13.6,25.6,89,1024,5
Ogdenville,5.3,18.4,0,71,1029.7,5
Ogdenville,6.2,18.6,0,63,1030.2,5
Ogdenville,8.4,21.2,0,54,1030.9,5
Ogdenville,11.3,19.4,0,69,1028.7,5
Ogdenville,12.1,16.2,0,79,1024.3,5
Ogdenville,12.6,21.4,3.6,87,1023.1,5
Ogdenville,14.5,18,6.8,96,1023.9,5
Ogdenville,13.6,14.5,0,82,1022.9,5
Ogdenville,10.8,13.5,18.8,97,1019.2,5
Ogdenville,7.7,12.1,3.2,76,1022.2,6
Ogdenville,0.9,11.7,0,67,1027.8,6
Ogdenville,0.8,11.9,0,80,1024.1,6
Ogdenville,1.8,14.4,0,75,1023.5,6
Ogdenville,6.7,13.4,0,84,1022.1,6
Ogdenville,7.5,16.2,0,67,1029.8,6
Ogdenville,4.9,19,0,72,1029.8,6
Ogdenville,8.6,21.4,0,69,1026.1,6
Ogdenville,7.5,18.8,0,62,1025.2,6
Ogdenville,7.2,14.8,0,71,1030.5,6
Ogdenville,5.4,20.6,0,74,1031.9,6
Ogdenville,9.5,18.8,0,72,1032.2,6
Ogdenville,9.8,20.3,0,74,1028.9,6
Ogdenville,11.6,21.4,0,57,1025.8,6
Ogdenville,14.4,15.5,0,73,1022,6
Ogdenville,12.3,17.5,20,98,1018.3,6
Ogdenville,11.6,15.4,7.6,86,1014.2,6
Ogdenville,9.7,14.2,6.8,99,1017.9,6
Ogdenville,8.4,11.5,1.8,92,1020.3,6
Ogdenville,4.4,13.1,0,94,1025.4,6
Ogdenville,2.5,14.8,0.2,72,1027.9,6
Ogdenville,4.4,16.4,0,66,1027.5,6
Ogdenville,8.2,20,0,69,1024.2,6
Ogdenville,11.6,14.4,8.6,97,1021.3,6
Ogdenville,10.2,13.2,5,92,1026.7,6
Ogdenville,3.9,17.5,0.2,84,1032.9,6
Ogdenville,5.5,17.4,0,89,1033.5,6
Ogdenville,3.5,10,0.2,99,1033.5,6
Ogdenville,2.2,16.3,0.4,88,1031.8,6
Ogdenville,6.1,16.3,0,78,1028.3,6
Ogdenville,3.9,12.5,0,79,1029.7,7
Ogdenville,2.2,13.7,0,86,1027.5,7
Ogdenville,1.6,14.1,0,78,1028.3,7
Ogdenville,1.5,12.6,0,73,1025.4,7
Ogdenville,1.8,15,0,63,1023.1,7
Ogdenville,1.9,14.9,0,63,1020.1,7
Ogdenville,5.3,17.2,0,58,1022.1,7
Ogdenville,4.8,16.8,0,71,1026.2,7
Ogdenville,4.2,17.1,0,75,1026.3,7
Ogdenville,8.4,18.2,1.6,95,1020.8,7
Ogdenville,10.5,18.7,0,92,1013.7,7
Ogdenville,4.5,10.4,6.2,77,1013.1,7
Ogdenville,4.5,11.2,4.8,97,1017.8,7
Ogdenville,6.4,12.1,0.4,84,1019.1,7
Ogdenville,4.6,9.3,0.2,82,1016.9,7
Ogdenville,3.3,8.5,8.6,99,1020,7
Ogdenville,3.9,9.7,2.8,91,1022,7
Ogdenville,3.5,13.1,0,82,1028.4,7
Ogdenville,2.2,15,0,77,1031.5,7
Ogdenville,3.4,16.4,0,81,1031.8,7
Ogdenville,6.7,17.4,0,79,1029.7,7
Ogdenville,9,13.7,0.2,75,1022.9,7
Ogdenville,6.7,15.9,7.4,97,1025.2,7
Ogdenville,8.2,16.1,0.2,95,1019.2,7
Ogdenville,5.5,16.5,0.2,66,1022.5,7
Ogdenville,8.6,15.7,0,66,1022.4,7
Ogdenville,2.2,11.5,0,76,1031.8,7
Ogdenville,0.4,13.2,0,67,1036.6,7
Ogdenville,1.9,15.5,0,75,1033.8,7
Ogdenville,2.9,16.5,0,69,1027,7
Ogdenville,7.3,19.2,0,47,1023.1,7
Ogdenville,8.2,23.3,0,48,1019.9,8
Ogdenville,10.5,22.5,0,31,1015.1,8
Ogdenville,3.2,14.8,0,75,1023.4,8
Ogdenville,6.2,12,0,84,1025.6,8
Ogdenville,5.3,13.8,0,59,1021.4,8
Ogdenville,5.4,13.1,0,83,1022.8,8
Ogdenville,3.4,14.7,0.4,73,1027,8
Ogdenville,4.4,15,0,57,1025.9,8
Ogdenville,2.6,16,0,69,1022.8,8
Ogdenville,5,21.6,0,51,1018.2,8
Ogdenville,4,18.6,0,46,1016.5,8
Ogdenville,5.3,11.9,0,56,1010.3,8
Ogdenville,2.8,15.2,0.2,79,1023.3,8
Ogdenville,4.8,17,0,63,1028.8,8
Ogdenville,9.3,17.3,0,57,1030.8,8
Ogdenville,5.8,17.5,0,71,1027.9,8
Ogdenville,5.2,19.7,0,55,1022.6,8
Ogdenville,4,16.8,0,69,1022.9,8
Ogdenville,3.2,18.4,0,52,1026,8
Ogdenville,5.6,21.1,0,48,1026.6,8
Ogdenville,10.1,25.6,0,45,1022,8
Ogdenville,13.3,27.8,0,41,1019.7,8
Ogdenville,12.1,16.4,8.2,96,1020.2,8
Ogdenville,12.9,21.1,11,90,1012,8
Ogdenville,9.3,12.7,1,90,1020.5,8
Ogdenville,8.2,16.1,0.4,94,1024.2,8
Ogdenville,6.7,17,0,84,1022.7,8
Ogdenville,4.3,17.3,1.4,66,1026,8
Ogdenville,5.8,15.4,0,61,1026,8
Ogdenville,2.2,15.6,0,60,1023.8,8
Ogdenville,2.5,16.3,0,71,1021.1,8
Ogdenville,4.7,19,0,55,1019,9
Ogdenville,10.9,22.4,0.2,39,1013.2,9
Ogdenville,7.3,15.9,4.4,91,1010.6,9
Ogdenville,6.6,19.4,1.4,93,1023.5,9
Ogdenville,3.8,17.6,0,60,1024.3,9
Ogdenville,4.9,19.1,0,54,1022.3,9
Ogdenville,6.9,18.2,0,54,1021.8,9
Ogdenville,2.4,17.6,0,51,1025.1,9
Ogdenville,6.5,19.1,0.2,83,1027.3,9
Ogdenville,6,19.1,0,58,1030.9,9
Ogdenville,6.4,24.2,0,47,1029.9,9
Ogdenville,11.3,26.5,0,36,1027.7,9
Ogdenville,12.7,28,0,36,1026.5,9
Ogdenville,13.9,28.6,0,31,1023.1,9
Ogdenville,14.3,24.5,0,53,1017.7,9
Ogdenville,7.2,22.8,0,42,1019.6,9
Ogdenville,8.1,20.9,0,42,1020.2,9
Ogdenville,5.4,21.8,0,44,1026,9
Ogdenville,9.2,23,0,43,1023.9,9
Ogdenville,9.3,24.2,0,52,1021.2,9
Ogdenville,12.2,27.8,0,35,1019.3,9
Ogdenville,7.1,18.1,0,46,1024.3,9
Ogdenville,4.8,16.4,0,45,1028.8,9
Ogdenville,2.7,19.2,0,35,1028,9
Ogdenville,5.7,22,0,35,1028.4,9
Ogdenville,8.7,22.6,0,44,1027.4,9
Ogdenville,8.2,23.3,0,40,1024,9
Ogdenville,9.7,25,0,27,1021,9
Ogdenville,12.3,28.9,0,23,1019.6,9
Ogdenville,10.7,29,0,13,1019.5,9
Ogdenville,11.1,27.6,0,23,1026,10
Ogdenville,9.4,29.9,0,25,1032.1,10
Ogdenville,14,34.6,0,13,1030.9,10
Ogdenville,17.8,35.7,0,14,1027.2,10
Ogdenville,19.5,36.4,0,12,1025.3,10
Ogdenville,20.8,36.8,0,13,1022,10
Ogdenville,18.4,34.1,0,39,1026,10
Ogdenville,15.6,32,0,48,1030.3,10
Ogdenville,17.8,32.7,0,43,1030.5,10
Ogdenville,17.5,32.4,2.6,37,1026.9,10
Ogdenville,17.3,28.5,1.6,66,1022.2,10
Ogdenville,17,33.7,1.2,36,1016.7,10
Ogdenville,12.4,28.1,0,47,1019.5,10
Ogdenville,12.8,33,0,38,1021.1,10
Ogdenville,18.9,33.2,0,41,1022.6,10
Ogdenville,19,34.7,0,28,1021.8,10
Ogdenville,19.6,36.8,0,21,1021.9,10
Ogdenville,21.7,33.3,0,40,1023.2,10
Ogdenville,21.2,32.7,0,45,1022.5,10
Ogdenville,20.3,35.8,0,26,1018.7,10
Ogdenville,22.5,30.1,0,41,1012,10
Ogdenville,14.7,23.2,4.4,81,1014.9,10
Ogdenville,11.7,27.9,0,56,1019.2,10
Ogdenville,14.6,31.7,0,43,1020.3,10
Ogdenville,17.3,34.2,0,27,1018.7,10
Ogdenville,21.6,36.1,0,39,1016,10
Ogdenville,14.8,31,0,46,1018.5,10
Ogdenville,13.9,30.7,0,55,1019.3,10
Ogdenville,17.6,31.8,0,63,1018.4,10
Ogdenville,20.1,31.6,0,55,1017.7,10
Ogdenville,16.7,29.9,4.4,91,1018.6,10
Ogdenville,16.7,30.2,2.4,72,1012.9,11
Ogdenville,16.5,32.1,7.6,73,1011,11
Ogdenville,20.4,27.7,0,51,1012.7,11
Ogdenville,18.2,29.9,9.8,89,1012.7,11
Ogdenville,17.3,29,19.4,85,1008,11
Ogdenville,17.4,26.7,0.2,60,1010.8,11
Ogdenville,15.3,29.1,0,61,1015.7,11
Ogdenville,12.9,29.1,0,41,1017.2,11
Ogdenville,16.1,30.3,0,57,1017.8,11
Ogdenville,18.3,33.9,0,35,1014.1,11
Ogdenville,20.4,33.8,0,37,1014.8,11
Ogdenville,22.9,34.8,0,38,1014.9,11
Ogdenville,17.9,30.4,13.8,70,1012.7,11
Ogdenville,16.5,26.2,3.4,34,1012.3,11
Ogdenville,13.3,28.4,0,52,1013.6,11
Ogdenville,15.1,28.4,0,49,1016.3,11
Ogdenville,17.2,32.5,0,35,1016.4,11
Ogdenville,18.2,37.7,0,26,1016.2,11
Ogdenville,23,40.4,0,15,1015.9,11
Ogdenville,24.4,41.9,0,12,1014,11
Ogdenville,17.7,28.8,0,39,1017.8,11
Ogdenville,13.7,30,0,28,1016.4,11
Ogdenville,14.8,29.2,0,25,1015.5,11
Ogdenville,14.4,31.7,0,23,1016.6,11
Ogdenville,17.4,37.9,0,61.8,1012.1,11
Ogdenville,23.2,28.2,0,22,1006.7,11
Ogdenville,12,26.6,0,17,1016.6,11
Ogdenville,13.5,29.6,0,17,1015.8,11
Ogdenville,16.4,32.8,0,29,1013.6,11
Ogdenville,17.8,36.3,0,61.8,1011.3,11
Ogdenville,22.6,37.1,0,11,1008,12
Ogdenville,14.5,26,0,30,1018.5,12
Ogdenville,11.3,30.7,0,17,1022.1,12
Ogdenville,17.6,33.3,0,42,1021,12
Ogdenville,21.2,35.8,0,30,1018.7,12
Ogdenville,22.1,38.3,0,15,1016.1,12
Ogdenville,25.2,40,0,17,1013.9,12
Ogdenville,27.4,31.4,0,44,1014.5,12
Ogdenville,19.4,36,5.6,57,1015.6,12
Ogdenville,20.9,38.1,0,27,1014,12
Ogdenville,20.6,32.4,0,21,1010.5,12
Ogdenville,16.3,29.4,0,28,1015.5,12
Ogdenville,14.6,33.8,0,10,1015.8,12
Ogdenville,18.9,37,0,5,1013.9,12
Ogdenville,25.4,35.4,0,8,1011.1,12
